HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.sentiment.label,Approve,Reject
39O6Z4JLX1W2MGL45RTKA8IU3BSVX8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,36NEMU28XFC6UDKZ7W19ADGWT4RMWM,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:16:21 PST 2020,Tue Feb 25 16:16:25 PST 2020,Thu Feb 27 16:16:25 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),President Donald Trump said his former adviser Roger Stone has a very good chance of exoneration hours after the GOP operative was sentenced to 40 months behind bars for obstructing a congressional investigation of Russias 2016 presidential election meddling Im following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion Trump said Thursday in a speech at a Hope for Prisoners event in Las Vegas where he also blasted the jury forewoman in Stones criminal trial,Conservative,,
39O6Z4JLX1W2MGL45RTKA8IU3BSVX8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3DL65MZB8DEZ4RMH97DPLB4KSMJCEF,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:23:39 PST 2020,Tue Feb 25 16:23:53 PST 2020,Thu Feb 27 16:23:53 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),President Donald Trump said his former adviser Roger Stone has a very good chance of exoneration hours after the GOP operative was sentenced to 40 months behind bars for obstructing a congressional investigation of Russias 2016 presidential election meddling Im following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion Trump said Thursday in a speech at a Hope for Prisoners event in Las Vegas where he also blasted the jury forewoman in Stones criminal trial,Conservative,,
39O6Z4JLX1W2MGL45RTKA8IU3BSVX8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3G0WWMR1UVJ7SY9D7OH3V3NAATINQH,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 15:59:55 PST 2020,Tue Feb 25 16:00:27 PST 2020,Thu Feb 27 16:00:27 PST 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),President Donald Trump said his former adviser Roger Stone has a very good chance of exoneration hours after the GOP operative was sentenced to 40 months behind bars for obstructing a congressional investigation of Russias 2016 presidential election meddling Im following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion Trump said Thursday in a speech at a Hope for Prisoners event in Las Vegas where he also blasted the jury forewoman in Stones criminal trial,Liberal,,
39O6Z4JLX1W2MGL45RTKA8IU3BSVX8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3LEP4MGT3GZB2GGBZC6A49GHAPIBDE,A1A9402JQBA2AF,Submitted,Tue Feb 25 16:29:00 PST 2020,Tue Feb 25 16:29:07 PST 2020,Thu Feb 27 16:29:07 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),President Donald Trump said his former adviser Roger Stone has a very good chance of exoneration hours after the GOP operative was sentenced to 40 months behind bars for obstructing a congressional investigation of Russias 2016 presidential election meddling Im following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion Trump said Thursday in a speech at a Hope for Prisoners event in Las Vegas where he also blasted the jury forewoman in Stones criminal trial,Conservative,,
39O6Z4JLX1W2MGL45RTKA8IU3BSVX8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3R2PKQ87NW7OTI0UIFXU9M7OETUIMC,A3SD02HCW68EUL,Submitted,Tue Feb 25 16:26:29 PST 2020,Tue Feb 25 16:26:39 PST 2020,Thu Feb 27 16:26:39 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),President Donald Trump said his former adviser Roger Stone has a very good chance of exoneration hours after the GOP operative was sentenced to 40 months behind bars for obstructing a congressional investigation of Russias 2016 presidential election meddling Im following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion Trump said Thursday in a speech at a Hope for Prisoners event in Las Vegas where he also blasted the jury forewoman in Stones criminal trial,Neutral,,
3T2EL38U0LJAH8PNJSZA4LJMMJDQX9,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,32EYX73OY08KZP8MH4IPEOP9EBEURI,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:15:20 PST 2020,Tue Feb 25 16:15:23 PST 2020,Thu Feb 27 16:15:23 PST 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),President Donald Trump will hold his first 2020 campaign rally in Toledo  Ohio  on Thursday evening Stay tuned to Breitbart News for live updates All times eastern 2020 Election,Neutral,,
3T2EL38U0LJAH8PNJSZA4LJMMJDQX9,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3EO896NRAWUO1OAK9UJ671HGLGEJTP,AOE2VD09DHOET,Submitted,Tue Feb 25 16:20:43 PST 2020,Tue Feb 25 16:21:19 PST 2020,Thu Feb 27 16:21:19 PST 2020,,,,36,0% (0/0),0% (0/0),0% (0/0),President Donald Trump will hold his first 2020 campaign rally in Toledo  Ohio  on Thursday evening Stay tuned to Breitbart News for live updates All times eastern 2020 Election,Neutral,,
3T2EL38U0LJAH8PNJSZA4LJMMJDQX9,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3EQHHY4HQSRCPK9T0SG578JMDL95GE,ACKOH9YZA7YK4,Submitted,Tue Feb 25 15:58:48 PST 2020,Tue Feb 25 15:59:01 PST 2020,Thu Feb 27 15:59:01 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),President Donald Trump will hold his first 2020 campaign rally in Toledo  Ohio  on Thursday evening Stay tuned to Breitbart News for live updates All times eastern 2020 Election,Conservative,,
3T2EL38U0LJAH8PNJSZA4LJMMJDQX9,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3ERMJ6L4DYRR4YJYZOTXIXHF0DH7M4,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:05:47 PST 2020,Tue Feb 25 16:05:51 PST 2020,Thu Feb 27 16:05:51 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),President Donald Trump will hold his first 2020 campaign rally in Toledo  Ohio  on Thursday evening Stay tuned to Breitbart News for live updates All times eastern 2020 Election,Conservative,,
3T2EL38U0LJAH8PNJSZA4LJMMJDQX9,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3SB5N7Y3O33DUDNS3MATQDNVWD0G06,A2ZRL1ZWWXJ0L7,Submitted,Tue Feb 25 16:16:53 PST 2020,Tue Feb 25 16:17:05 PST 2020,Thu Feb 27 16:17:05 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),President Donald Trump will hold his first 2020 campaign rally in Toledo  Ohio  on Thursday evening Stay tuned to Breitbart News for live updates All times eastern 2020 Election,Conservative,,
3CKVGCS3PF4EXYYP8KZ8Q7BCU0E0SE,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3CPLWGV3MOY10ZSRQM6H98XL0TFN9W,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:07:36 PST 2020,Tue Feb 25 16:07:40 PST 2020,Thu Feb 27 16:07:40 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),President Trump is in the Oval Office in large part because of his narrow victories in Wisconsin Michigan and Pennsylvania three states traditionally considered a blue wall which crumbled for Democrats in 2016 However a new poll indicates that Mr Trump may have trouble holding onto two of those states in 2020  A Quinnipiac poll released Thursday found all top Democratic candidates leading Mr Trump in Pennsylvania and Michigan He trails Joe Biden Amy Klobuchar and Michael Bloomberg by 6 to 8 percentage points in Pennsylvania and Bernie Sanders tops Mr Trump by 5 percentage points in Michigan  Its not all bad news for the Trump campaign however since the president leads all Democrats in Wisconsin by 7 to 11 percentage points,Conservative,,
3CKVGCS3PF4EXYYP8KZ8Q7BCU0E0SE,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3H7Z272LX76W4M5DVYMZI6TB02YPLS,A3LE1BIVORW3VR,Submitted,Tue Feb 25 16:16:54 PST 2020,Tue Feb 25 17:15:39 PST 2020,Thu Feb 27 17:15:39 PST 2020,,,,3525,0% (0/0),0% (0/0),0% (0/0),President Trump is in the Oval Office in large part because of his narrow victories in Wisconsin Michigan and Pennsylvania three states traditionally considered a blue wall which crumbled for Democrats in 2016 However a new poll indicates that Mr Trump may have trouble holding onto two of those states in 2020  A Quinnipiac poll released Thursday found all top Democratic candidates leading Mr Trump in Pennsylvania and Michigan He trails Joe Biden Amy Klobuchar and Michael Bloomberg by 6 to 8 percentage points in Pennsylvania and Bernie Sanders tops Mr Trump by 5 percentage points in Michigan  Its not all bad news for the Trump campaign however since the president leads all Democrats in Wisconsin by 7 to 11 percentage points,Conservative,,
3CKVGCS3PF4EXYYP8KZ8Q7BCU0E0SE,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3JZQSN0I3Q94RH2I64TETKAZ2FQGFB,A317G7X02QTEM0,Submitted,Tue Feb 25 16:27:52 PST 2020,Tue Feb 25 16:27:55 PST 2020,Thu Feb 27 16:27:55 PST 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),President Trump is in the Oval Office in large part because of his narrow victories in Wisconsin Michigan and Pennsylvania three states traditionally considered a blue wall which crumbled for Democrats in 2016 However a new poll indicates that Mr Trump may have trouble holding onto two of those states in 2020  A Quinnipiac poll released Thursday found all top Democratic candidates leading Mr Trump in Pennsylvania and Michigan He trails Joe Biden Amy Klobuchar and Michael Bloomberg by 6 to 8 percentage points in Pennsylvania and Bernie Sanders tops Mr Trump by 5 percentage points in Michigan  Its not all bad news for the Trump campaign however since the president leads all Democrats in Wisconsin by 7 to 11 percentage points,Conservative,,
3CKVGCS3PF4EXYYP8KZ8Q7BCU0E0SE,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3PJ71Z61R41YMSL2LZ8JC1KIXSB91B,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:13:47 PST 2020,Tue Feb 25 16:13:51 PST 2020,Thu Feb 27 16:13:51 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),President Trump is in the Oval Office in large part because of his narrow victories in Wisconsin Michigan and Pennsylvania three states traditionally considered a blue wall which crumbled for Democrats in 2016 However a new poll indicates that Mr Trump may have trouble holding onto two of those states in 2020  A Quinnipiac poll released Thursday found all top Democratic candidates leading Mr Trump in Pennsylvania and Michigan He trails Joe Biden Amy Klobuchar and Michael Bloomberg by 6 to 8 percentage points in Pennsylvania and Bernie Sanders tops Mr Trump by 5 percentage points in Michigan  Its not all bad news for the Trump campaign however since the president leads all Democrats in Wisconsin by 7 to 11 percentage points,Conservative,,
3CKVGCS3PF4EXYYP8KZ8Q7BCU0E0SE,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3V5Q80FXIXQJWBEINU7NQ7R1P6F325,A3GUJ6JD25FX7O,Submitted,Tue Feb 25 16:16:16 PST 2020,Tue Feb 25 16:16:30 PST 2020,Thu Feb 27 16:16:30 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),President Trump is in the Oval Office in large part because of his narrow victories in Wisconsin Michigan and Pennsylvania three states traditionally considered a blue wall which crumbled for Democrats in 2016 However a new poll indicates that Mr Trump may have trouble holding onto two of those states in 2020  A Quinnipiac poll released Thursday found all top Democratic candidates leading Mr Trump in Pennsylvania and Michigan He trails Joe Biden Amy Klobuchar and Michael Bloomberg by 6 to 8 percentage points in Pennsylvania and Bernie Sanders tops Mr Trump by 5 percentage points in Michigan  Its not all bad news for the Trump campaign however since the president leads all Democrats in Wisconsin by 7 to 11 percentage points,Conservative,,
3ATYLI1PRS161C7INBS5O7G7WKGOJB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,336KAV9KYQRKCEB6CF0DG1NEY792Y9,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:07:45 PST 2020,Tue Feb 25 16:08:02 PST 2020,Thu Feb 27 16:08:02 PST 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),President Trump on Thursday said he believes his longtime confidant Roger Stone  has a very good chance of exoneration  but that he intends to let the legal process play out after Stone was sentenced to more than three years in prison earlier in the day  I m following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion  Trump said during remarks at a prisoner graduation event in Las Vegas  I m not going to do anything in terms of the great powers bestowed upon a president of the United States I want the process to play out  Trump added  I think that s the best thing to do Because I d love to see Roger exonerated and I d love to see it happen because I personally believe he was treated very unfairly,Neutral,,
3ATYLI1PRS161C7INBS5O7G7WKGOJB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,37XITHEISW8ODVRMVDXPKI337B8RC6,A2ZRL1ZWWXJ0L7,Submitted,Tue Feb 25 16:20:23 PST 2020,Tue Feb 25 16:20:38 PST 2020,Thu Feb 27 16:20:38 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),President Trump on Thursday said he believes his longtime confidant Roger Stone  has a very good chance of exoneration  but that he intends to let the legal process play out after Stone was sentenced to more than three years in prison earlier in the day  I m following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion  Trump said during remarks at a prisoner graduation event in Las Vegas  I m not going to do anything in terms of the great powers bestowed upon a president of the United States I want the process to play out  Trump added  I think that s the best thing to do Because I d love to see Roger exonerated and I d love to see it happen because I personally believe he was treated very unfairly,Neutral,,
3ATYLI1PRS161C7INBS5O7G7WKGOJB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3HOSI13XHZN4HDEVD8XGZZ4HDARDDK,A2XK59FYAFO9EX,Submitted,Tue Feb 25 15:58:24 PST 2020,Tue Feb 25 15:58:29 PST 2020,Thu Feb 27 15:58:29 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),President Trump on Thursday said he believes his longtime confidant Roger Stone  has a very good chance of exoneration  but that he intends to let the legal process play out after Stone was sentenced to more than three years in prison earlier in the day  I m following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion  Trump said during remarks at a prisoner graduation event in Las Vegas  I m not going to do anything in terms of the great powers bestowed upon a president of the United States I want the process to play out  Trump added  I think that s the best thing to do Because I d love to see Roger exonerated and I d love to see it happen because I personally believe he was treated very unfairly,Conservative,,
3ATYLI1PRS161C7INBS5O7G7WKGOJB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3JAOYWH7VI3BCZP6E9Q2WGTWVYH9LI,A3LE1BIVORW3VR,Submitted,Tue Feb 25 16:23:20 PST 2020,Tue Feb 25 17:16:35 PST 2020,Thu Feb 27 17:16:35 PST 2020,,,,3195,0% (0/0),0% (0/0),0% (0/0),President Trump on Thursday said he believes his longtime confidant Roger Stone  has a very good chance of exoneration  but that he intends to let the legal process play out after Stone was sentenced to more than three years in prison earlier in the day  I m following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion  Trump said during remarks at a prisoner graduation event in Las Vegas  I m not going to do anything in terms of the great powers bestowed upon a president of the United States I want the process to play out  Trump added  I think that s the best thing to do Because I d love to see Roger exonerated and I d love to see it happen because I personally believe he was treated very unfairly,Neutral,,
3ATYLI1PRS161C7INBS5O7G7WKGOJB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:29 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:29 PST 2020,,,3ZQIG0FLQEFPK0E8LO20X9Z9KX2WVC,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:13:19 PST 2020,Tue Feb 25 16:13:23 PST 2020,Thu Feb 27 16:13:23 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),President Trump on Thursday said he believes his longtime confidant Roger Stone  has a very good chance of exoneration  but that he intends to let the legal process play out after Stone was sentenced to more than three years in prison earlier in the day  I m following this very closely and I want to see it play out to its fullest because Roger has a very good chance of exoneration in my opinion  Trump said during remarks at a prisoner graduation event in Las Vegas  I m not going to do anything in terms of the great powers bestowed upon a president of the United States I want the process to play out  Trump added  I think that s the best thing to do Because I d love to see Roger exonerated and I d love to see it happen because I personally believe he was treated very unfairly,Liberal,,
